Site ID,Site Name,Country,Architecture Type,Architecture Type_Ref,Architecture Type_Ext,Construction Period,Construction Period_Ref,Construction Period_Ext,Civilization,Civilization_Ref,Civilization_Ext,UNESCO Criteria,UNESCO Criteria_Ref,UNESCO Criteria_Ext,Mentioned Major Stone(s),Mentioned Major Stone(s)_Ref,Mentioned Major Stone(s)_Ext,Rock Class,Rock Class_Ref,Rock Class_Ext,Secondary Stone,Secondary Stone_Ref,Secondary Stone_Ext,Local Stone Name,Local Stone Name_Ref,Local Stone Name_Ext,Lithology,Lithology_Ref,Lithology_Ext,Geological Age,Geological Age_Ref,Geological Age_Ext,Formation,Formation_Ref,Formation_Ext,Colour,Colour_Ref,Colour_Ext,Texture,Texture_Ref,Texture_Ext,Minerals,Minerals_Ref,Minerals_Ext,Quarry,Quarry_Ref,Quarry_Ext,Quarry Country,Quarry Country_Ref,Quarry Country_Ext,Local vs Imported,Local vs Imported_Ref,Local vs Imported_Ext,Transport Distance,Transport Distance_Ref,Transport Distance_Ext,Structural Use,Structural Use_Ref,Structural Use_Ext,Decorative Use,Decorative Use_Ref,Decorative Use_Ext,Masonry Technique,Masonry Technique_Ref,Masonry Technique_Ext,Weathering,Weathering_Ref,Weathering_Ext,Replacement Stone,Replacement Stone_Ref,Replacement Stone_Ext,Restoration,Restoration_Ref,Restoration_Ext,Condition,Condition_Ref,Condition_Ext,UNESCO Mention,Other references
805.0,San Millán Yuso and Suso Monasteries,Spain,skipped; bvhp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
119.0,Timbuktu,Mali,skipped; bvvvhp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
1660.0,Viking-Age Ring Fortresses,Denmark,skipped;,,,,,,,,,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
781.0,Historic Walled Town of Cuenca,Spain,skipped; bvvvhp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
1181.0,"Le Havre, the City Rebuilt by Auguste Perret",France,skipped; bhp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
569.0,Historic Centres of Berat and Gjirokastra,Albania,skipped; bvhp,,,,,,,,,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
872.0,Historic Site of Lyon,France,skipped; but highly possible,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
1608.0,Frontiers of the Roman Empire – The Danube Limes (Western Segment),"Austria,Germany,Slovakia",skipped; bvhp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
600.0,"Paris, Banks of the Seine",France,skipped;,,,,,,,,,"(i) to represent a masterpiece of human creative genius; | (ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
287.0,Rock-Art Sites of Tadrart Acacus,Libya,ouv absent; skipped; bvvvvvhp,,,,,,,,,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
184.0,Archaeological Site of Sabratha,Libya,ouv absent; skipped; bvhp,,,,,,,,,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
266.0,La Fortaleza and San Juan National Historic Site in Puerto Rico,United States of America,Military architecture (adaptations of European designs to Caribbean topography),Internal (DS/OUV),,16th to 20th centuries,Internal (DS/OUV),,Spanish / Hispanic world,Internal (DS/OUV),,"(vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",Internal (DS/OUV),,"Sandstone (also mentions brick, plaster, concrete)",Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fortifications, fortress, arsenal, prison, governor residence, city wall, gate, forts, outworks",Internal (DS/OUV),,"Renaissance, Baroque, and French Enlightenment architectural designs",Internal (DS/OUV),,Historic European military construction methods adapted to tropical conditions,Internal (DS/OUV),,Vulnerable materials exposed to erosive action of the sea and heavy traffic,Internal (DS/OUV),,,,,Repairs address damage caused by early concrete use and environmental degradation,Internal (DS/OUV),,Good,,,Yes,
160.0,Palace and Park of Fontainebleau,France,skipped; bp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
381.0,Old City of Salamanca,Spain,skipped; bvhp,,,,,,,,,"(i) to represent a masterpiece of human creative genius; | (ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
1593.0,Mozu-Furuichi Kofun Group: Mounded Tombs of Ancient Japan,Japan,skipped;,,,,,,,,,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
1439.0,Namhansanseong,Republic of Korea,skipped,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
1229.0,Crac des Chevaliers and Qal’at Salah El-Din,Syrian Arab Republic,skipped; bvhp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
1344.0,Major Mining Sites of Wallonia,Belgium,coal mining heritage,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,
566.0,Historic City of Sucre,Bolivia (Plurinational State of),skipped; bp,,,,,,,,,"(iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
564.0,Old City of Zamość,Poland,skipped; bp,,,,,,,,,"(iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
23.0,Site of Palmyra,Syrian Arab Republic,skipped; but highly possible,,,,,,,,,"(i) to represent a masterpiece of human creative genius; | (ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
853.0,Early Christian Necropolis of Pécs (Sopianae),Hungary,skipped; bhp,,,,,,,,,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
45.0,Rock-Hewn Churches of Ivanovo,Bulgaria,skipped; bvvvhp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
394.0,Venice and its Lagoon,Italy,skipped;,,,,,,,,,"(i) to represent a masterpiece of human creative genius; | (ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
1152.0,Þingvellir National Park,Iceland,skipped; skeptic,,,,,,,,,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
1108.0,"Biblical Tels - Megiddo, Hazor, Beer Sheba",Israel,skipped; bp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,
